label;E_vol
699;1.2001
700;1.20011
701;1.20011
702;1.20011
703;1.20011
704;1.20011
705;1.20011
706;1.20011
707;1.20011
708;1.20011
709;1.20011
710;1.20011
711;1.20011
712;1.20011
713;1.20011
714;1.20011
715;1.20011
716;1.20011
717;1.20011
718;1.20011
719;1.20011
720;1.20011
721;1.20011
722;1.20011
723;1.20011
724;1.20011
725;1.20011
726;1.20011
727;1.20011
728;1.20011
729;1.20011
730;1.20011
731;1.20011
732;1.20011
733;1.20011
734;1.20011
735;1.20011
736;1.20011
737;1.20011
738;1.20011
739;1.20011
740;1.20011
741;1.20011
742;1.20011
743;1.20011
744;1.20011
745;1.20011
746;1.20011
747;1.20011
748;1.20011
749;1.20011
750;1.20011
751;1.20011
752;1.20011
753;1.20011
754;1.20011
755;1.20011
756;1.20011
757;1.20011
758;1.20011
759;1.20011
760;1.20011
761;1.20011
762;1.20011
763;1.20011
764;1.20011
765;1.20011
766;1.20011
767;1.20011
768;1.20011
769;1.20011
770;1.20011
771;1.20011
772;1.20011
773;1.20011
774;1.20011
775;1.20011
776;1.20011
777;1.20011
778;1.20011
779;1.20011
780;1.20011
781;1.20011
782;1.20011
783;1.20011
784;1.20011
785;1.20011
786;1.20011
787;1.20011
788;1.20011
789;1.20011
790;1.20011
791;1.20011
792;1.20011
793;1.20011
794;1.20011
795;1.20011
796;1.20011
797;1.20011
798;1.20011
799;1.20011
800;1.20011
801;1.20011
802;1.20011
803;1.20011
804;1.20011
805;1.20011
806;1.20011
807;1.20011
808;1.20011
809;1.20011
810;1.20011
811;1.20011
812;1.20011
813;1.20011
814;1.20011
815;1.20011
816;1.20011
817;1.20011
818;1.20011
819;1.20011
820;1.20011
821;1.20011
822;1.20011
823;1.20011
824;1.20011
825;1.20011
826;1.20011
827;1.20011
828;1.20011
829;1.20011
830;1.20011
831;1.20011
832;1.20011
833;1.20011
834;1.20011
835;1.20011
836;1.20011
837;1.20011
838;1.20011
839;1.20011
840;1.20011
841;1.20011
842;1.20011
843;1.20011
844;1.20011
845;1.20011
846;1.20011
847;1.20011
848;1.20011
849;1.20011
850;1.20011
851;1.20011
852;1.20011
853;1.20011
854;1.20011
855;1.20011
856;1.20011
857;1.20011
858;1.20011
859;1.20011
860;1.20011
861;1.20011
862;1.20011
863;1.20011
864;1.20011
865;1.20011
866;1.20011
867;1.20011
868;1.20011
869;1.20011
870;1.20011
871;1.20011
872;1.20011
873;1.20011
874;1.20011
875;1.20011
876;1.20011
877;1.20011
878;1.20011
879;1.20011
880;1.20011
881;1.20011
882;1.20011
883;1.20011
884;1.20011
885;1.20011
886;1.20011
887;1.20011
888;1.20011
889;1.20011
890;1.20011
891;1.20011
892;1.20011
893;1.20011
894;1.20011
895;1.20011
896;1.20011
897;1.20011
898;1.20011
899;1.20011
900;1.20011
901;1.20011
902;1.20011
903;1.20011
904;1.20011
905;1.20011
906;1.20011
907;1.20011
908;1.20011
909;1.20011
910;1.20011
911;1.20011
912;1.20011
913;1.20011
914;1.20011
915;1.20011
916;1.20011
917;1.20011
918;1.20011
919;1.20011
920;1.20011
921;1.20011
922;1.20011
923;1.20011
924;1.20011
925;1.20011
926;1.20011
927;1.20011
928;1.20011
929;1.20011
930;1.20011
931;1.20011
932;1.20011
933;1.20011
934;1.20011
935;1.20011
936;1.20011
937;1.20011
938;1.20011
939;1.20011
940;1.20011
941;1.20011
942;1.20011
943;1.20011
944;1.20011
945;1.20011
946;1.20011
947;1.20011
948;1.20011
949;1.20011
950;1.20011
951;1.20011
952;1.20011
953;1.20011
954;1.20011
955;1.20011
956;1.20011
957;1.20011
958;1.20011
959;1.20011
960;1.20011
961;1.20011
962;1.20011
963;1.20011
964;1.20011
965;1.20011
966;1.20011
967;1.20011
968;1.20011
969;1.20011
970;1.20011
971;1.20011
972;1.20011
973;1.20011
974;1.20011
975;1.20011
976;1.20011
977;1.20011
978;1.20011
979;1.20011
980;1.20011
981;1.20011
982;1.20011
983;1.20011
984;1.20011
985;1.20011
986;1.20011
987;1.20011
988;1.20011
989;1.20011
990;1.20011
991;1.20011
992;1.20011
993;1.20011
994;1.20011
995;1.20011
996;1.20011
997;1.20011
998;1.20011
999;1.20011
1000;1.20011
1001;1.20011
1002;1.20011
1003;1.20011
1004;1.20011
1005;1.20011
1006;1.20011
1007;1.20011
1008;1.20011
1009;1.20011
1010;1.20011
1011;1.20011
1012;1.20011
1013;1.20011
1014;1.20011
1015;1.20011
1016;1.20011
1017;1.20011
1018;1.20011
1019;1.20011
1020;1.20011
1021;1.20011
1022;1.20011
1023;1.20011
1024;1.20011
1025;1.20011
1026;1.20011
1027;1.20011
1028;1.20011
1029;1.20011
1030;1.20011
1031;1.20011
1032;1.20011
1033;1.20011
1034;1.20011
1035;1.20011
1036;1.20011
1037;1.20011
1038;1.20011
1039;1.20011
1040;1.20011
1041;1.20011
1042;1.20011
1043;1.20011
1044;1.20011
1045;1.20011
1046;1.20011
1047;1.20011
1048;1.20011
1049;1.20011
1050;1.20011
1051;1.20011
1052;1.20011
1053;1.20011
1054;1.20011
1055;1.20011
1056;1.20011
1057;1.20011
1058;1.20011
1059;1.20011
1060;1.20011
1061;1.20011
1062;1.20011
1063;1.20011
1064;1.20011
1065;1.20011
1066;1.20011
1067;1.20011
1068;1.20011
1069;1.20011
1070;1.20011
1071;1.20011
1072;1.20011
1073;1.20011
1074;1.20011
1075;1.20011
1076;1.20011
1077;1.20011
1078;1.20011
1079;1.20011
1080;1.20011
1081;1.20011
1082;1.20011
1083;1.20011
1084;1.20011
1085;1.20011
1086;1.20011
1087;1.20011
1088;1.20011
1089;1.20011
1090;1.20011
1091;1.20011
1092;1.20011
1093;1.20011
1094;1.20011
1095;1.20011
1096;1.20011
1097;1.20011
1098;1.20011
1099;1.20011
1100;1.20011
1101;1.20011
1102;1.20011
1103;1.20011
1104;1.20011
1105;1.20011
1106;1.20011
1107;1.20011
1108;1.20011
1109;1.20011
1110;1.20011
1111;1.20011
1112;1.20011
1113;1.20011
1114;1.20011
1115;1.20011
1116;1.20011
1117;1.20011
1118;1.20011
1119;1.20011
1120;1.20011
1121;1.20011
1122;1.20011
1123;1.20011
1124;1.20011
1125;1.20011
1126;1.20011
1127;1.20011
1128;1.20011
1129;1.20011
1130;1.20011
1131;1.20011
1132;1.20011
1133;1.20011
1134;1.20011
1135;1.20011
1136;1.20011
1137;1.20011
1138;1.20011
1139;1.20011
1140;1.20011
1141;1.20011
1142;1.20011
1143;1.20011
1144;1.20011
1145;1.20011
1146;1.20011
1147;1.20011
1148;1.20011
1149;1.20011
1150;1.20011
1151;1.20011
1152;1.20011
1153;1.20011
1154;1.20011
1155;1.20011
1156;1.20011
1157;1.20011
1158;1.20011
1159;1.20011
1160;1.20011
1161;1.20011
1162;1.20011
1163;1.20011
1164;1.20011
1165;1.20011
1166;1.20011
1167;1.20011
1168;1.20011
1169;1.20011
1170;1.20011
1171;1.20011
1172;1.20011
1173;1.20011
1174;1.20011
1175;1.20011
1176;1.20011
1177;1.20011
1178;1.20011
1179;1.20011
1180;1.20011
1181;1.20011
1182;1.20011
1183;1.20011
1184;1.20011
1185;1.20011
1186;1.20011
1187;1.20011
1188;1.20011
1189;1.20011
1190;1.20011
1191;1.20011
1192;1.20011
1193;1.20011
1194;1.20011
1195;1.20011
1196;1.20011
1197;1.20011
1198;1.20011
1199;1.20011
1200;1.20011
1201;1.20011
1202;1.20011
1203;1.20011
1204;1.20011
1205;1.20011
1206;1.20011
1207;1.20011
1208;1.20011
1209;1.20011
1210;1.20011
1211;1.20011
1212;1.20011
1213;1.20011
1214;1.20011
1215;1.20011
1216;1.20011
1217;1.20011
1218;1.20011
1219;1.20011
1220;1.20011
1221;1.20011
1222;1.20011
1223;1.20011
1224;1.20011
1225;1.20011
1226;1.20011
1227;1.20011
1228;1.20011
1229;1.20011
1230;1.20011
1231;1.20011
1232;1.20011
1233;1.20011
1234;1.20011
1235;1.20011
1236;1.20011
1237;1.20011
1238;1.20011
1239;1.20011
1240;1.20011
1241;1.20011
1242;1.20011
1243;1.20011
1244;1.20011
1245;1.20011
1246;1.20011
1247;1.20011
1248;1.20011
1249;1.20011
1250;1.20011
1251;1.20011
1252;1.20011
1253;1.20011
1254;1.20011
1255;1.20011
1256;1.20011
1257;1.20011
1258;1.20011
1259;1.20011
1260;1.20011
1261;1.20011
1262;1.20011
1263;1.20011
1264;1.20011
1265;1.20011
1266;1.20011
1267;1.20011
1268;1.20011
1269;1.20011
1270;1.20011
1271;1.20011
1272;1.20011
1273;1.20011
1274;1.20011
1275;1.20011
1276;1.20011
1277;1.20011
1278;1.20011
1279;1.20011
1280;1.20011
1281;1.20011
1282;1.20011
1283;1.20011
1284;1.20011
1285;1.20011
1286;1.20011
1287;1.20011
1288;1.20011
1289;1.20011
1290;1.20011
1291;1.20011
1292;1.20011
1293;1.20011
1294;1.20011
1295;1.20011
1296;1.20011
1297;1.20011
1298;1.20011
1299;1.20011
1300;1.20011
1301;1.20011
1302;1.20011
1303;1.20011
1304;1.20011
1305;1.20011
1306;1.20011
1307;1.20011
1308;1.20011
1309;1.20011
1310;1.20011
1311;1.20011
1312;1.20011
1313;1.20011
1314;1.20011
1315;1.20011
1316;1.20011
1317;1.20011
1318;1.20011
1319;1.20011
1320;1.20011
1321;1.20011
1322;1.20011
1323;1.20011
1324;1.20011
1325;1.20011
1326;1.20011
1327;1.20011
1328;1.20011
1329;1.20011
1330;1.20011
1331;1.20011
1332;1.20011
1333;1.20011
1334;1.20011
1335;1.20011
1336;1.20011
1337;1.20011
1338;1.20011
1339;1.20011
1340;1.20011
1341;1.20011
1342;1.20011
1343;1.20011
1344;1.20011
1345;1.20011
1346;1.20011
1347;1.20011
1348;1.20011
1349;1.20011
1350;1.20011
1351;1.20011
1352;1.20011
1353;1.20011
1354;1.20011
1355;1.20011
1356;1.20011
1357;1.20011
1358;1.20011
1359;1.20011
1360;1.20011
1361;1.20011
1362;1.20011
1363;1.20011
1364;1.20011
1365;1.20011
1366;1.20011
1367;1.20011
1368;1.20011
1369;1.20011
1370;1.20011
1371;1.20011
1372;1.20011
1373;1.20011
1374;1.20011
1375;1.20011
1376;1.20011
1377;1.20011
1378;1.20011
1379;1.20011
1380;1.20011
1381;1.20011
1382;1.20011
1383;1.20011
1384;1.20011
1385;1.20011
1386;1.20011
1387;1.20011
1388;1.20011
1389;1.20011
1390;1.20011
1391;1.20011
1392;1.20011
1393;1.20011
1394;1.20011
1395;1.20011
1396;1.20011
1397;1.20011
1398;1.20011
1399;1.20011
1400;1.20011
1401;1.20001
1402;1.20002
1403;1.20004
1404;1.20006
1405;1.20007
1406;1.20008
1407;1.2001
1408;1.20011
1409;1.20012
1410;1.20013
1411;1.20014
1412;1.20014
1413;1.20015
1414;1.20015
1415;1.20016
1416;1.20016
1417;1.20016
1418;1.20016
1419;1.20016
1420;1.20016
1421;1.20016
1422;1.20015
1423;1.20015
1424;1.20014
1425;1.20014
1426;1.20013
1427;1.20012
1428;1.20011
1429;1.2001
1430;1.20009
1431;1.20007
1432;1.20005
1433;1.20004
1434;1.20002
1435;1.2
1436;1.20001
1437;1.20003
1438;1.20004
1439;1.20006
1440;1.20007
1441;1.20008
1442;1.20009
1443;1.20011
1444;1.20011
1445;1.20012
1446;1.20013
1447;1.20014
1448;1.20014
1449;1.20014
1450;1.20015
1451;1.20015
1452;1.20015
1453;1.20015
1454;1.20015
1455;1.20015
1456;1.20015
1457;1.20014
1458;1.20014
1459;1.20014
1460;1.20013
1461;1.20012
1462;1.20011
1463;1.20011
1464;1.20009
1465;1.20008
1466;1.20007
1467;1.20006
1468;1.20004
1469;1.20003
1470;1.20001
1471;1.20002
1472;1.20003
1473;1.20005
1474;1.20006
1475;1.20007
1476;1.20008
1477;1.20009
1478;1.2001
1479;1.20011
1480;1.20012
1481;1.20012
1482;1.20013
1483;1.20013
1484;1.20014
1485;1.20014
1486;1.20014
1487;1.20014
1488;1.20014
1489;1.20014
1490;1.20014
1491;1.20014
1492;1.20014
1493;1.20013
1494;1.20013
1495;1.20012
1496;1.20012
1497;1.20011
1498;1.2001
1499;1.20009
1500;1.20008
1501;1.20007
1502;1.20006
1503;1.20005
1504;1.20003
1505;1.20002
1506;1.20003
1507;1.20004
1508;1.20005
1509;1.20006
1510;1.20007
1511;1.20008
1512;1.20009
1513;1.2001
1514;1.20011
1515;1.20011
1516;1.20012
1517;1.20012
1518;1.20013
1519;1.20013
1520;1.20014
1521;1.20014
1522;1.20014
1523;1.20014
1524;1.20014
1525;1.20014
1526;1.20014
1527;1.20013
1528;1.20013
1529;1.20012
1530;1.20012
1531;1.20011
1532;1.20011
1533;1.2001
1534;1.20009
1535;1.20008
1536;1.20007
1537;1.20006
1538;1.20005
1539;1.20004
1540;1.20003
1541;1.20004
1542;1.20005
1543;1.20006
1544;1.20007
1545;1.20007
1546;1.20008
1547;1.20009
1548;1.2001
1549;1.2001
1550;1.20011
1551;1.20012
1552;1.20012
1553;1.20012
1554;1.20013
1555;1.20013
1556;1.20013
1557;1.20013
1558;1.20013
1559;1.20013
1560;1.20013
1561;1.20013
1562;1.20013
1563;1.20012
1564;1.20012
1565;1.20012
1566;1.20011
1567;1.2001
1568;1.2001
1569;1.20009
1570;1.20008
1571;1.20007
1572;1.20007
1573;1.20006
1574;1.20005
1575;1.20004
1576;1.20005
1577;1.20006
1578;1.20006
1579;1.20007
1580;1.20008
1581;1.20008
1582;1.20009
1583;1.2001
1584;1.2001
1585;1.20011
1586;1.20011
1587;1.20012
1588;1.20012
1589;1.20012
1590;1.20013
1591;1.20013
1592;1.20013
1593;1.20013
1594;1.20013
1595;1.20013
1596;1.20013
1597;1.20012
1598;1.20012
1599;1.20012
1600;1.20011
1601;1.20011
1602;1.2001
1603;1.2001
1604;1.20009
1605;1.20008
1606;1.20008
1607;1.20007
1608;1.20006
1609;1.20006
1610;1.20005
1611;1.20006
1612;1.20006
1613;1.20007
1614;1.20007
1615;1.20008
1616;1.20009
1617;1.20009
1618;1.2001
1619;1.2001
1620;1.20011
1621;1.20011
1622;1.20011
1623;1.20012
1624;1.20012
1625;1.20012
1626;1.20012
1627;1.20012
1628;1.20012
1629;1.20012
1630;1.20012
1631;1.20012
1632;1.20012
1633;1.20012
1634;1.20011
1635;1.20011
1636;1.20011
1637;1.2001
1638;1.2001
1639;1.20009
1640;1.20009
1641;1.20008
1642;1.20007
1643;1.20007
1644;1.20006
1645;1.20006
1646;1.20006
1647;1.20007
1648;1.20007
1649;1.20008
1650;1.20008
1651;1.20009
1652;1.20009
1653;1.2001
1654;1.2001
1655;1.20011
1656;1.20011
1657;1.20011
1658;1.20011
1659;1.20012
1660;1.20012
1661;1.20012
1662;1.20012
1663;1.20012
1664;1.20012
1665;1.20012
1666;1.20012
1667;1.20012
1668;1.20011
1669;1.20011
1670;1.20011
1671;1.20011
1672;1.2001
1673;1.2001
1674;1.20009
1675;1.20009
1676;1.20008
1677;1.20008
1678;1.20007
1679;1.20007
1680;1.20006
1681;1.20007
1682;1.20007
1683;1.20008
1684;1.20008
1685;1.20008
1686;1.20009
1687;1.20009
1688;1.2001
1689;1.2001
1690;1.2001
1691;1.20011
1692;1.20011
1693;1.20011
1694;1.20011
1695;1.20012
1696;1.20012
1697;1.20012
1698;1.20012
1699;1.20012
1700;1.20012
1701;1.20012
1702;1.20011
1703;1.20011
1704;1.20011
1705;1.20011
1706;1.2001
1707;1.2001
1708;1.2001
1709;1.20009
1710;1.20009
1711;1.20008
1712;1.20008
1713;1.20008
1714;1.20007
1715;1.20007
1716;1.20008
1717;1.20008
1718;1.20008
1719;1.20008
1720;1.20009
1721;1.20009
1722;1.20009
1723;1.2001
1724;1.2001
1725;1.2001
1726;1.20011
1727;1.20011
1728;1.20011
1729;1.20011
1730;1.20011
1731;1.20012
1732;1.20012
1733;1.20012
1734;1.20012
1735;1.20012
1736;1.20011
1737;1.20011
1738;1.20011
1739;1.20011
1740;1.20011
1741;1.2001
1742;1.2001
1743;1.2001
1744;1.20009
1745;1.20009
1746;1.20009
1747;1.20008
1748;1.20008
1749;1.20008
1750;1.20008
1751;1.20008
1752;1.20008
1753;1.20008
1754;1.20009
1755;1.20009
1756;1.20009
1757;1.2001
1758;1.2001
1759;1.2001
1760;1.2001
1761;1.20011
1762;1.20011
1763;1.20011
1764;1.20011
1765;1.20011
1766;1.20011
1767;1.20011
1768;1.20011
1769;1.20011
1770;1.20011
1771;1.20011
1772;1.20011
1773;1.20011
1774;1.20011
1775;1.20011
1776;1.2001
1777;1.2001
1778;1.2001
1779;1.2001
1780;1.20009
1781;1.20009
1782;1.20009
1783;1.20008
1784;1.20008
1785;1.20008
1786;1.20009
1787;1.20009
1788;1.20009
1789;1.20009
1790;1.20009
1791;1.20009
1792;1.2001
1793;1.2001
1794;1.2001
1795;1.2001
1796;1.20011
1797;1.20011
1798;1.20011
1799;1.20011
1800;1.20011
1801;1.20011
1802;1.20011
1803;1.20011
1804;1.20011
1805;1.20011
1806;1.20011
1807;1.20011
1808;1.20011
1809;1.20011
1810;1.20011
1811;1.2001
1812;1.2001
1813;1.2001
1814;1.2001
1815;1.20009
1816;1.20009
1817;1.20009
1818;1.20009
1819;1.20009
1820;1.20009
1821;1.20009
1822;1.20009
1823;1.20009
1824;1.20009
1825;1.20009
1826;1.2001
1827;1.2001
1828;1.2001
1829;1.2001
1830;1.2001
1831;1.20011
1832;1.20011
1833;1.20011
1834;1.20011
1835;1.20011
1836;1.20011
1837;1.20011
1838;1.20011
1839;1.20011
1840;1.20011
1841;1.20011
1842;1.20011
1843;1.20011
1844;1.20011
1845;1.20011
1846;1.2001
1847;1.2001
1848;1.2001
1849;1.2001
1850;1.2001
1851;1.20009
1852;1.20009
1853;1.20009
1854;1.20009
1855;1.20009
1856;1.20009
1857;1.20009
1858;1.20009
1859;1.20009
1860;1.2001
1861;1.2001
1862;1.2001
1863;1.2001
1864;1.2001
1865;1.2001
1866;1.2001
1867;1.20011
1868;1.20011
1869;1.20011
1870;1.20011
1871;1.20011
1872;1.20011
