label;LE_max;S_max
2944;0.00031686;64.0417
2945;0.000354486;71.3449
2946;0.000387767;77.8731
2947;0.000416902;83.6656
2948;0.000442139;88.7154
2949;0.000463649;93.0754
2950;0.000481807;96.7812
2951;0.000496973;99.9031
2952;0.000509399;102.483
2953;0.00051943;104.576
2954;0.000527314;106.233
2955;0.000533219;107.477
2956;0.000537352;108.354
2957;0.000539766;108.864
2958;0.000540586;109.04
2959;0.000539771;108.865
2960;0.000537365;108.355
2961;0.000533224;107.477
2962;0.000527313;106.231
2963;0.000519388;104.566
2964;0.000509325;102.467
2965;0.000496795;99.869
2966;0.000481613;96.7476
2967;0.00046338;93.0259
2968;0.000441907;88.6818
2969;0.000416746;83.6377
2970;0.000387749;77.8784
2971;0.000354463;71.3452
2972;0.000317094;64.0886
2973;0.000275865;56.1846
2974;0.000233263;48.1212
2975;0.000196153;41.0429
2976;0.000224485;47.0507
2977;0.000252866;52.406
2978;0.000287344;58.8949
2979;0.000322577;65.5629
2980;0.000355744;71.9057
2981;0.000385903;77.7446
2982;0.00041273;82.9867
2983;0.000436168;87.6256
2984;0.000456478;91.6735
2985;0.000473784;95.1598
2986;0.000488352;98.1159
2987;0.000500441;100.586
2988;0.00051025;102.606
2989;0.000517997;104.207
2990;0.000523857;105.427
2991;0.000527936;106.276
2992;0.000530362;106.784
2993;0.00053115;106.947
2994;0.000530364;106.784
2995;0.000527931;106.274
2996;0.000523851;105.425
2997;0.000517965;104.2
2998;0.000510204;102.597
2999;0.000500333;100.566
3000;0.00048823;98.0945
3001;0.0004736;95.1259
3002;0.000456302;91.6462
3003;0.000436006;87.5966
3004;0.000412628;82.9754
3005;0.000385843;77.7358
3006;0.000355828;71.9258
3007;0.000322621;65.5716
3008;0.000287465;58.9212
3009;0.000252937;52.4169
3010;0.000224508;47.0557
3011;0.000249439;52.2933
3012;0.000270968;56.3591
3013;0.000298861;61.5582
3014;0.000328526;67.1193
3015;0.000357508;72.596
3016;0.00038451;77.7475
3017;0.000408929;82.4607
3018;0.000430679;86.6931
3019;0.000449655;90.4276
3020;0.000466059;93.6789
3021;0.000479988;96.4641
3022;0.000491633;98.8084
3023;0.000501164;100.738
3024;0.000508734;102.281
3025;0.000514475;103.454
3026;0.000518506;104.282
3027;0.000520882;104.77
3028;0.00052168;104.935
3029;0.000520877;104.768
3030;0.000518498;104.281
3031;0.00051445;103.449
3032;0.000508702;102.275
3033;0.000501095;100.725
3034;0.000491553;98.7946
3035;0.000479864;96.4412
3036;0.000465933;93.6587
3037;0.000449519;90.4032
3038;0.000430568;86.6776
3039;0.000408852;82.4471
3040;0.000384502;77.7505
3041;0.000357513;72.5978
3042;0.000328603;67.1365
3043;0.000298923;61.569
3044;0.000271025;56.371
3045;0.000249467;52.301
3046;0.000271077;56.8681
3047;0.000287596;59.9492
3048;0.000309906;64.0899
3049;0.000334735;68.6968
3050;0.000359764;73.3745
3051;0.000383655;77.8787
3052;0.000405762;82.0835
3053;0.000425661;85.9085
3054;0.000443349;89.3339
3055;0.000458735;92.3422
3056;0.000471965;94.946
3057;0.000483103;97.1539
3058;0.000492285;98.9853
3059;0.00049962;100.454
3060;0.000505214;101.581
3061;0.000509142;102.373
3062;0.00051148;102.847
3063;0.000512245;103.001
3064;0.000511475;102.846
3065;0.000509125;102.369
3066;0.000505191;101.577
3067;0.000499574;100.445
3068;0.000492232;98.976
3069;0.000483019;97.1384
3070;0.000471876;94.9315
3071;0.000458631;92.3233
3072;0.000443251;89.3194
3073;0.00042558;85.8942
3074;0.000405711;82.0781
3075;0.00038363;77.8751
3076;0.000359786;73.3815
3077;0.000334769;68.7031
3078;0.000309955;64.1007
3079;0.000287639;59.9584
3080;0.00027113;56.8766
3081;0.000290076;60.8583
3082;0.000302543;63.1785
3083;0.000320415;66.4598
3084;0.000341002;70.2517
3085;0.000362415;74.2114
3086;0.000383402;78.1227
