label;E_vol
575;0.90012
576;0.90012
577;0.90012
578;0.90012
579;0.90012
580;0.90012
581;0.90012
582;0.900119
583;0.900119
584;0.900118
585;0.900118
586;0.900117
587;0.900117
588;0.900116
589;0.900115
590;0.900115
591;0.900115
592;0.900114
593;0.900114
594;0.900114
595;0.900115
596;0.900116
597;0.900116
598;0.900116
599;0.900116
600;0.900116
601;0.900116
602;0.900116
603;0.900117
604;0.900117
605;0.900118
606;0.900118
607;0.900119
608;0.900119
609;0.900119
610;0.90012
611;0.90012
612;0.90012
613;0.90012
614;0.90012
615;0.90012
616;0.90012
617;0.900119
618;0.900119
619;0.900119
620;0.900118
621;0.900118
622;0.900117
623;0.900117
624;0.900116
625;0.900116
626;0.900116
627;0.900116
628;0.900116
629;0.900116
630;0.900116
631;0.900118
632;0.900117
633;0.900117
634;0.900117
635;0.900117
636;0.900117
637;0.900117
638;0.900117
639;0.900118
640;0.900118
641;0.900119
642;0.900119
643;0.900119
644;0.900119
645;0.90012
646;0.90012
647;0.90012
648;0.90012
649;0.90012
650;0.90012
651;0.90012
652;0.900119
653;0.900119
654;0.900119
655;0.900119
656;0.900118
657;0.900118
658;0.900117
659;0.900117
660;0.900117
661;0.900117
662;0.900117
663;0.900117
664;0.900117
665;0.900118
666;0.900119
667;0.900118
668;0.900118
669;0.900118
670;0.900118
671;0.900118
672;0.900118
673;0.900118
674;0.900118
675;0.900119
676;0.900119
677;0.900119
678;0.900119
679;0.90012
680;0.90012
681;0.90012
682;0.90012
683;0.90012
684;0.90012
685;0.90012
686;0.90012
687;0.90012
688;0.900119
689;0.900119
690;0.900119
691;0.900119
692;0.900118
693;0.900118
694;0.900118
695;0.900118
696;0.900118
697;0.900118
698;0.900118
699;0.900118
700;0.900119
701;0.90012
702;0.900119
703;0.900119
704;0.900119
705;0.900119
706;0.900118
707;0.900119
708;0.900119
709;0.900119
710;0.900119
711;0.900119
712;0.900119
713;0.90012
714;0.90012
715;0.90012
716;0.90012
717;0.90012
718;0.90012
719;0.90012
720;0.90012
721;0.90012
722;0.90012
723;0.90012
724;0.900119
725;0.900119
726;0.900119
727;0.900119
728;0.900119
729;0.900119
730;0.900118
731;0.900119
732;0.900119
733;0.900119
734;0.900119
735;0.90012
736;0.900121
737;0.90012
738;0.90012
739;0.900119
740;0.900119
741;0.900119
742;0.900119
743;0.900119
744;0.900119
745;0.900119
746;0.900119
747;0.90012
748;0.90012
749;0.90012
750;0.90012
751;0.90012
752;0.90012
753;0.90012
754;0.90012
755;0.90012
756;0.90012
757;0.90012
758;0.90012
759;0.90012
760;0.900119
761;0.900119
762;0.900119
763;0.900119
764;0.900119
765;0.900119
766;0.900119
767;0.900119
768;0.90012
769;0.90012
770;0.900121
771;0.900121
772;0.900121
773;0.90012
774;0.90012
775;0.90012
776;0.90012
777;0.90012
778;0.90012
779;0.90012
780;0.90012
781;0.90012
782;0.90012
783;0.90012
784;0.90012
785;0.90012
786;0.90012
787;0.90012
788;0.90012
789;0.90012
790;0.90012
791;0.90012
792;0.90012
793;0.90012
794;0.90012
795;0.90012
796;0.90012
797;0.90012
798;0.90012
799;0.90012
800;0.90012
801;0.90012
802;0.90012
803;0.90012
804;0.900121
805;0.900121
806;0.900122
807;0.900121
808;0.900121
809;0.900121
810;0.90012
811;0.90012
812;0.90012
813;0.90012
814;0.90012
815;0.90012
816;0.90012
817;0.90012
818;0.90012
819;0.90012
820;0.90012
821;0.90012
822;0.90012
823;0.90012
824;0.90012
825;0.90012
826;0.90012
827;0.90012
828;0.90012
829;0.90012
830;0.90012
831;0.90012
832;0.90012
833;0.90012
834;0.90012
835;0.90012
836;0.90012
837;0.900121
838;0.900121
839;0.900121
840;0.900122
841;0.900122
842;0.900122
843;0.900121
844;0.900121
845;0.900121
846;0.900121
847;0.900121
848;0.90012
849;0.90012
850;0.90012
851;0.90012
852;0.90012
853;0.90012
854;0.900121
855;0.900121
856;0.900121
857;0.900121
858;0.900121
859;0.900121
860;0.900121
861;0.900121
862;0.900121
863;0.90012
864;0.90012
865;0.90012
866;0.90012
867;0.90012
868;0.90012
869;0.900121
870;0.900121
871;0.900121
872;0.900121
873;0.900121
874;0.900122
875;0.900122
876;0.900123
877;0.900122
878;0.900122
879;0.900122
880;0.900121
881;0.900121
882;0.900121
883;0.900121
884;0.900121
885;0.900121
886;0.900121
887;0.900121
888;0.900121
889;0.900121
890;0.900121
891;0.900121
892;0.900121
893;0.900121
894;0.900121
895;0.900121
896;0.900121
897;0.900121
898;0.900121
899;0.900121
900;0.900121
901;0.900121
902;0.900121
903;0.900121
904;0.900121
905;0.900121
906;0.900121
907;0.900122
908;0.900122
909;0.900122
910;0.900123
911;0.900123
912;0.900123
913;0.900122
914;0.900122
915;0.900122
916;0.900121
917;0.900121
918;0.900121
919;0.900121
920;0.900121
921;0.900121
922;0.900121
923;0.900121
924;0.900121
925;0.900121
926;0.900121
927;0.900121
928;0.900121
929;0.900121
930;0.900121
931;0.900121
932;0.900121
933;0.900121
934;0.900121
935;0.900121
936;0.900121
937;0.900121
938;0.900121
939;0.900121
940;0.900121
941;0.900122
942;0.900122
943;0.900122
944;0.900123
945;0.900123
946;0.900123
947;0.900123
948;0.900122
949;0.900122
950;0.900122
951;0.900122
952;0.900122
953;0.900121
954;0.900121
955;0.900121
956;0.900121
957;0.900121
958;0.900121
959;0.900121
960;0.900121
961;0.900121
962;0.900121
963;0.900121
964;0.900121
965;0.900121
966;0.900121
967;0.900121
968;0.900121
969;0.900121
970;0.900121
971;0.900121
972;0.900121
973;0.900121
974;0.900122
975;0.900122
976;0.900122
977;0.900122
978;0.900122
979;0.900123
980;0.900123
981;0.900123
982;0.900123
983;0.900123
984;0.900122
985;0.900122
986;0.900122
987;0.900122
988;0.900122
989;0.900122
990;0.900122
991;0.900122
992;0.900121
993;0.900121
994;0.900121
995;0.900121
996;0.900121
997;0.900121
998;0.900121
999;0.900121
1000;0.900121
1001;0.900121
1002;0.900121
1003;0.900121
1004;0.900121
1005;0.900122
1006;0.900122
1007;0.900122
1008;0.900122
1009;0.900122
1010;0.900122
1011;0.900122
1012;0.900122
1013;0.900123
1014;0.900123
1015;0.900123
1016;0.900123
1017;0.900123
1018;0.900123
1019;0.900123
1020;0.900122
1021;0.900122
1022;0.900122
1023;0.900122
1024;0.900122
1025;0.900122
1026;0.900122
1027;0.900122
1028;0.900122
1029;0.900122
1030;0.900122
1031;0.900122
1032;0.900122
1033;0.900122
1034;0.900122
1035;0.900122
1036;0.900122
1037;0.900122
1038;0.900122
1039;0.900122
1040;0.900122
1041;0.900122
1042;0.900122
1043;0.900122
1044;0.900122
1045;0.900122
1046;0.900122
1047;0.900123
1048;0.900123
1049;0.900123
1050;0.900123
1051;0.900123
1052;0.900123
1053;0.900123
1054;0.900123
1055;0.900123
1056;0.900122
1057;0.900122
1058;0.900122
1059;0.900122
1060;0.900122
1061;0.900122
1062;0.900122
1063;0.900122
1064;0.900122
1065;0.900122
1066;0.900122
1067;0.900122
1068;0.900122
1069;0.900122
1070;0.900122
1071;0.900122
1072;0.900122
1073;0.900122
1074;0.900122
1075;0.900122
1076;0.900122
1077;0.900122
1078;0.900122
1079;0.900122
1080;0.900122
1081;0.900123
1082;0.900123
1083;0.900123
1084;0.900123
1085;0.900123
1086;0.900124
1087;0.900123
1088;0.900123
1089;0.900123
1090;0.900123
1091;0.900123
1092;0.900122
1093;0.900122
1094;0.900122
1095;0.900122
1096;0.900122
1097;0.900122
1098;0.900122
1099;0.900122
1100;0.900122
1101;0.900122
1102;0.900122
1103;0.900122
1104;0.900122
1105;0.900122
1106;0.900122
1107;0.900122
1108;0.900122
1109;0.900122
1110;0.900122
1111;0.900122
1112;0.900122
1113;0.900122
1114;0.900122
1115;0.900123
1116;0.900123
1117;0.900123
1118;0.900123
1119;0.900123
1120;0.900124
1121;0.900124
1122;0.900123
1123;0.900123
1124;0.900123
1125;0.900123
1126;0.900123
1127;0.900123
1128;0.900123
1129;0.900122
1130;0.900122
1131;0.900122
1132;0.900122
1133;0.900122
1134;0.900122
1135;0.900122
1136;0.900122
1137;0.900122
1138;0.900122
1139;0.900122
1140;0.900122
1141;0.900122
1142;0.900122
1143;0.900122
1144;0.900122
1145;0.900122
1146;0.900122
1147;0.900122
1148;0.900123
1149;0.900123
1150;0.900123
1151;0.900123
1152;0.900123
1153;0.900123
1154;0.900123
1155;0.900124
1156;0.900124
1157;0.900123
1158;0.900123
1159;0.900123
1160;0.900123
1161;0.900123
1162;0.900123
1163;0.900123
1164;0.900123
1165;0.900123
1166;0.900123
1167;0.900122
1168;0.900122
1169;0.900122
1170;0.900122
1171;0.900122
1172;0.900122
1173;0.900122
1174;0.900122
1175;0.900122
1176;0.900122
1177;0.900122
1178;0.900122
1179;0.900122
1180;0.900123
1181;0.900123
1182;0.900123
1183;0.900123
1184;0.900123
1185;0.900123
1186;0.900123
1187;0.900123
1188;0.900123
1189;0.900123
1190;0.900124
1191;0.900123
1192;0.900123
1193;0.900123
1194;0.900123
1195;0.900123
1196;0.900123
1197;0.900123
1198;0.900123
1199;0.900123
1200;0.900123
1201;0.900123
1202;0.900123
1203;0.900123
1204;0.900123
1205;0.900123
1206;0.900123
1207;0.900123
1208;0.900123
1209;0.900123
1210;0.900123
1211;0.900123
1212;0.900123
1213;0.900123
1214;0.900123
1215;0.900123
1216;0.900123
1217;0.900123
1218;0.900123
1219;0.900123
1220;0.900123
1221;0.900123
1222;0.900123
1223;0.900123
1224;0.900123
1225;0.900123
1226;0.900123
1227;0.900123
1228;0.900123
1229;0.900123
1230;0.900123
1231;0.900123
1232;0.900123
1233;0.900123
1234;0.900123
1235;0.900123
1236;0.900123
1237;0.900123
1238;0.900123
1239;0.900123
1240;0.900123
1241;0.900123
1242;0.900123
1243;0.900123
1244;0.900123
1245;0.900123
1246;0.900123
1247;0.900123
1248;0.900123
1249;0.900123
1250;0.900123
1251;0.900123
1252;0.900123
1253;0.900123
1254;0.900123
1255;0.900123
1256;0.900123
1257;0.900123
1258;0.900123
1259;0.900123
1260;0.900123
1261;0.900123
1262;0.900123
1263;0.900123
1264;0.900123
1265;0.900123
1266;0.900123
1267;0.900123
1268;0.900123
1269;0.900123
1270;0.900123
1271;0.900123
1272;0.900123
1273;0.900123
1274;0.900123
1275;0.900123
1276;0.900123
1277;0.900123
1278;0.900123
1279;0.900123
1280;0.900123
1281;0.900123
1282;0.900123
1283;0.900123
1284;0.900123
1285;0.900123
1286;0.900123
1287;0.900123
1288;0.900123
1289;0.900123
1290;0.900123
1291;0.900123
1292;0.900123
1293;0.900123
1294;0.900123
1295;0.900123
1296;0.900123
1297;0.900123
1298;0.900123
1299;0.900123
1300;0.900123
1301;0.900123
1302;0.900123
1303;0.900123
1304;0.900123
1305;0.900123
1306;0.900123
1307;0.900123
1308;0.900123
1309;0.900123
1310;0.900123
1311;0.900123
1312;0.900123
1313;0.900123
1314;0.900123
1315;0.900123
1316;0.900123
1317;0.900123
1318;0.900123
1319;0.900123
1320;0.900123
1321;0.900123
1322;0.900123
1323;0.900123
1324;0.900123
1325;0.900123
1326;0.900123
1327;0.900123
1328;0.900123
1329;0.900123
1330;0.900123
1331;0.900123
1332;0.900123
1333;0.900123
1334;0.900123
1335;0.900123
1336;0.900123
1337;0.900123
1338;0.900123
1339;0.900123
1340;0.900123
1341;0.900123
1342;0.900123
1343;0.900123
1344;0.900123
1345;0.900123
1346;0.900123
1347;0.900123
1348;0.900123
1349;0.900123
1350;0.900123
1351;0.900123
1352;0.900123
1353;0.900123
1354;0.900123
1355;0.900123
1356;0.900123
1357;0.900123
1358;0.900123
1359;0.900123
1360;0.900123
1361;0.900123
1362;0.900123
1363;0.900123
1364;0.900123
1365;0.900123
1366;0.900123
1367;0.900123
1368;0.900123
1369;0.900123
1370;0.900123
1371;0.900123
1372;0.900123
1373;0.900124
1374;0.900124
1375;0.900124
1376;0.900123
1377;0.900123
1378;0.900123
1379;0.900123
1380;0.900123
1381;0.900123
1382;0.900123
1383;0.900123
1384;0.900123
1385;0.900123
1386;0.900123
1387;0.900123
1388;0.900123
1389;0.900123
1390;0.900123
1391;0.900124
1392;0.900124
1393;0.900124
1394;0.900123
1395;0.900123
1396;0.900123
1397;0.900123
1398;0.900123
1399;0.900123
1400;0.900123
1401;0.900012
1402;0.900037
1403;0.900057
1404;0.900076
1405;0.90009
1406;0.900102
1407;0.900114
1408;0.900124
1409;0.900131
1410;0.900138
1411;0.900143
1412;0.900148
1413;0.900151
1414;0.900154
1415;0.900156
1416;0.900157
1417;0.900158
1418;0.900158
1419;0.900158
1420;0.900157
1421;0.900156
1422;0.900154
1423;0.900151
1424;0.900148
1425;0.900143
1426;0.900138
1427;0.900131
1428;0.900123
1429;0.900114
1430;0.900103
1431;0.90009
1432;0.900076
1433;0.900059
1434;0.900036
1435;0.900012
1436;0.900024
1437;0.900043
1438;0.90006
1439;0.900075
1440;0.900088
1441;0.9001
1442;0.90011
1443;0.900119
1444;0.900126
1445;0.900132
1446;0.900138
1447;0.900142
1448;0.900145
1449;0.900148
1450;0.90015
1451;0.900152
1452;0.900152
1453;0.900153
1454;0.900152
1455;0.900152
1456;0.90015
1457;0.900148
1458;0.900145
1459;0.900142
1460;0.900137
1461;0.900132
1462;0.900126
1463;0.900118
1464;0.90011
1465;0.9001
1466;0.900088
1467;0.900075
1468;0.900059
1469;0.900043
1470;0.900024
1471;0.900037
1472;0.90005
1473;0.900064
1474;0.900076
1475;0.900088
1476;0.900098
1477;0.900107
1478;0.900115
1479;0.900122
1480;0.900128
1481;0.900133
1482;0.900137
1483;0.90014
1484;0.900143
1485;0.900145
1486;0.900146
1487;0.900147
1488;0.900148
1489;0.900147
1490;0.900146
1491;0.900145
1492;0.900143
1493;0.90014
1494;0.900137
1495;0.900133
1496;0.900128
1497;0.900122
1498;0.900115
1499;0.900107
1500;0.900098
1501;0.900088
1502;0.900076
1503;0.900064
1504;0.90005
1505;0.900037
1506;0.900049
1507;0.900058
1508;0.900069
1509;0.900079
1510;0.900088
1511;0.900097
1512;0.900105
1513;0.900113
1514;0.900119
1515;0.900124
1516;0.900129
1517;0.900133
1518;0.900136
1519;0.900139
1520;0.900141
1521;0.900142
1522;0.900143
1523;0.900143
1524;0.900143
1525;0.900142
1526;0.900141
1527;0.900139
1528;0.900136
1529;0.900133
1530;0.900129
1531;0.900124
1532;0.900119
1533;0.900112
1534;0.900105
1535;0.900097
1536;0.900088
1537;0.900079
1538;0.900069
1539;0.900058
1540;0.900049
1541;0.900059
1542;0.900066
1543;0.900074
1544;0.900082
1545;0.90009
1546;0.900098
1547;0.900105
1548;0.900111
1549;0.900117
1550;0.900121
1551;0.900126
1552;0.900129
1553;0.900132
1554;0.900135
1555;0.900137
1556;0.900138
1557;0.900139
1558;0.900139
1559;0.900139
1560;0.900138
1561;0.900137
1562;0.900135
1563;0.900132
1564;0.900129
1565;0.900126
1566;0.900121
1567;0.900117
1568;0.900111
1569;0.900105
1570;0.900098
1571;0.90009
1572;0.900082
1573;0.900074
1574;0.900066
1575;0.900059
1576;0.900068
1577;0.900073
1578;0.900079
1579;0.900086
1580;0.900092
1581;0.900099
1582;0.900105
1583;0.90011
1584;0.900115
1585;0.900119
1586;0.900123
1587;0.900127
1588;0.900129
1589;0.900132
1590;0.900133
1591;0.900134
1592;0.900135
1593;0.900135
1594;0.900135
1595;0.900134
1596;0.900133
1597;0.900132
1598;0.900129
1599;0.900127
1600;0.900123
1601;0.900119
1602;0.900115
1603;0.90011
1604;0.900105
1605;0.900099
1606;0.900092
1607;0.900086
1608;0.900079
1609;0.900073
1610;0.900068
1611;0.900076
1612;0.90008
1613;0.900084
1614;0.900089
1615;0.900095
1616;0.9001
1617;0.900105
1618;0.90011
1619;0.900114
1620;0.900118
1621;0.900121
1622;0.900124
1623;0.900127
1624;0.900129
1625;0.90013
1626;0.900132
1627;0.900132
1628;0.900132
1629;0.900132
1630;0.900131
1631;0.90013
1632;0.900129
1633;0.900127
1634;0.900124
1635;0.900121
1636;0.900118
1637;0.900114
1638;0.90011
1639;0.900105
1640;0.9001
1641;0.900095
1642;0.900089
1643;0.900084
1644;0.90008
1645;0.900076
1646;0.900082
1647;0.900085
1648;0.900089
1649;0.900093
1650;0.900097
1651;0.900101
1652;0.900106
1653;0.90011
1654;0.900113
1655;0.900117
1656;0.90012
1657;0.900122
1658;0.900125
1659;0.900127
1660;0.900128
1661;0.900129
1662;0.90013
1663;0.90013
1664;0.90013
1665;0.900129
1666;0.900128
1667;0.900127
1668;0.900125
1669;0.900122
1670;0.90012
1671;0.900117
1672;0.900113
1673;0.90011
1674;0.900106
1675;0.900101
1676;0.900097
1677;0.900093
1678;0.900089
1679;0.900085
1680;0.900082
1681;0.900088
1682;0.90009
1683;0.900093
1684;0.900096
1685;0.9001
1686;0.900103
1687;0.900107
1688;0.90011
1689;0.900113
1690;0.900116
1691;0.900119
1692;0.900121
1693;0.900123
1694;0.900125
1695;0.900126
1696;0.900127
1697;0.900127
1698;0.900128
1699;0.900127
1700;0.900127
1701;0.900126
1702;0.900125
1703;0.900123
1704;0.900121
1705;0.900119
1706;0.900116
1707;0.900113
1708;0.90011
1709;0.900107
1710;0.900103
1711;0.9001
1712;0.900096
1713;0.900093
1714;0.90009
1715;0.900088
1716;0.900093
1717;0.900095
1718;0.900097
1719;0.900099
1720;0.900102
1721;0.900105
1722;0.900108
1723;0.900111
1724;0.900113
1725;0.900116
1726;0.900118
1727;0.90012
1728;0.900122
1729;0.900123
1730;0.900124
1731;0.900125
1732;0.900126
1733;0.900126
1734;0.900126
1735;0.900125
1736;0.900124
1737;0.900123
1738;0.900122
1739;0.90012
1740;0.900118
1741;0.900116
1742;0.900113
1743;0.900111
1744;0.900108
1745;0.900105
1746;0.900102
1747;0.900099
1748;0.900097
1749;0.900095
1750;0.900093
1751;0.900098
1752;0.900099
1753;0.9001
1754;0.900102
1755;0.900104
1756;0.900106
1757;0.900109
1758;0.900111
1759;0.900113
1760;0.900116
1761;0.900118
1762;0.900119
1763;0.900121
1764;0.900122
1765;0.900123
1766;0.900124
1767;0.900124
1768;0.900124
1769;0.900124
1770;0.900124
1771;0.900123
1772;0.900122
1773;0.900121
1774;0.900119
1775;0.900117
1776;0.900116
1777;0.900113
1778;0.900111
1779;0.900109
1780;0.900107
1781;0.900104
1782;0.900102
1783;0.9001
1784;0.900099
1785;0.900098
1786;0.900102
1787;0.900102
1788;0.900103
1789;0.900105
1790;0.900106
1791;0.900108
1792;0.90011
1793;0.900112
1794;0.900114
1795;0.900116
1796;0.900117
1797;0.900119
1798;0.90012
1799;0.900121
1800;0.900122
1801;0.900123
1802;0.900123
1803;0.900123
1804;0.900123
1805;0.900123
1806;0.900122
1807;0.900121
1808;0.90012
1809;0.900119
1810;0.900117
1811;0.900116
1812;0.900114
1813;0.900112
1814;0.90011
1815;0.900108
1816;0.900106
1817;0.900105
1818;0.900103
1819;0.900102
1820;0.900102
1821;0.900105
1822;0.900105
1823;0.900106
1824;0.900107
1825;0.900108
1826;0.90011
1827;0.900111
1828;0.900113
1829;0.900114
1830;0.900116
1831;0.900117
1832;0.900118
1833;0.900119
1834;0.90012
1835;0.900121
1836;0.900122
1837;0.900122
1838;0.900122
1839;0.900122
1840;0.900122
1841;0.900121
1842;0.90012
1843;0.900119
1844;0.900118
1845;0.900117
1846;0.900116
1847;0.900114
1848;0.900113
1849;0.900111
1850;0.90011
1851;0.900108
1852;0.900107
1853;0.900106
1854;0.900105
1855;0.900105
1856;0.900108
1857;0.900108
1858;0.900108
1859;0.900109
1860;0.90011
1861;0.900111
1862;0.900112
1863;0.900114
1864;0.900115
1865;0.900116
1866;0.900117
1867;0.900118
1868;0.900119
1869;0.90012
1870;0.90012
1871;0.900121
1872;0.900121
